Email,Active
RogersDominic@ChinaRailwayEngineeringCorporation.org,1
JimenezBrandon@SaudiAramco.org,1
WilsonMadison@Sinochem.org,0
KingAlondra@MarathonPetroleum.org,1
CampbellJonathan@CVSHealth.org,1
MartinWyatt@TotalEnergies.org,1
FosterDanielle@Shell.org,0
WatsonJeffrey@Foxconn.org,1
MendozaDiana@Mercedes-BenzGroup.org,0
MooreErik@Toyota.org,1
PhillipsAmber@Sinochem.org,1
MoralesXavier@Foxconn.org,1
MyersTaylor@ValeroEnergy.org,1
StewartPreston@Vitol.org,1
SanchezRiley@Glencore.org,1
NguyenGabriella@MarathonPetroleum.org,1
MartinezMakenzie@McKesson.org,1
CampbellMia@ChinaRailwayConstructionCorporation.org,1
JohnsonBrittany@FordMotorCompany.org,1
GonzalesMalachi@ChinaNationalPetroleumCorporation.org,1
LeeAbby@PingAnInsurance.org,1
FloresCrystal@TotalEnergies.org,1
HowardJessica@FordMotorCompany.org,1
TurnerGianna@MarathonPetroleum.org,1
SmithDalton@Chevron.org,1
YoungAlyssa@ChinaRailwayEngineeringCorporation.org,0
GrayGarrett@FordMotorCompany.org,1
PhillipsIsabelle@ValeroEnergy.org,1
GonzalesPeter@Baowu.org,1
HernandezChristina@BP.org,1
SandersSamuel@ChinaStateConstructionEngineering.org,1
RamirezRebecca@CardinalHealth.org,1
RogersGabrielle@Foxconn.org,1
EdwardsAudrey@ChinaNationalOffshoreOilCorporation.org,1
DiazAriana@BP.org,1
RobertsCamila@CardinalHealth.org,1
MartinSierra@AmerisourceBergen.org,0
HernandezJazmin@Phillips66.org,1
AdamsErick@Glencore.org,1
ThompsonSerenity@StateGridCorporationofChina.org,1
GomezJesus@Foxconn.org,1
CruzLillian@SchwarzGruppe.org,1
MendozaJason@Costco.org,1
CollinsOlivia@Amazon.org,1
HernandezSpencer@Stellantis.org,1
NelsonJoel@ChinaPetrochemicalCorporation.org,1
HarrisJustin@ChinaRailwayEngineeringCorporation.org,1
MooreKaitlyn@ChinaRailwayEngineeringCorporation.org,1
GutierrezAlexandra@Stellantis.org,1
WardSebastian@TotalEnergies.org,0
WalkerBrady@MarathonPetroleum.org,1
PhillipsMakenzie@SaudiAramco.org,1
ReyesJoseph@Cigna.org,1
StewartJonah@Trafigura.org,1
BrooksSophia@Cigna.org,1
HillKelsey@Microsoft.org,0
ScottLucy@Sinochem.org,1
CruzJosiah@StateGridCorporationofChina.org,1
EvansLogan@ValeroEnergy.org,1
DiazSpencer@MarathonPetroleum.org,1
GarciaLiliana@Walmart.org,1
MorganGenesis@ChinaNationalOffshoreOilCorporation.org,0
LewisMarcus@Phillips66.org,1
PriceThomas@Stellantis.org,1
RobinsonAiden@ChinaStateConstructionEngineering.org,1
MendozaAva@Foxconn.org,1
GonzalesAbby@ChinaNationalPetroleumCorporation.org,1
JacksonRaymond@Trafigura.org,1
BakerClaire@Apple.org,1
JohnsonAngela@ChinaNationalOffshoreOilCorporation.org,1
CruzGracie@Baowu.org,1
AllenGenesis@ChinaRailwayConstructionCorporation.org,1
WoodRichard@AgriculturalBankofChina.org,1
RamirezAndres@SaudiAramco.org,1
RobertsNathan@ChinaRailwayConstructionCorporation.org,1
KellyAmber@Amazon.org,1
CoxSarah@Cigna.org,1
DavisIsaiah@BP.org,1
OrtizCristian@BP.org,1
RogersSkylar@McKesson.org,0
WoodThomas@Phillips66.org,1
GutierrezAyden@IndustrialandCommercialBankofChina.org,1
AdamsOliver@CardinalHealth.org,1
HarrisColton@SaudiAramco.org,1
CampbellKevin@FordMotorCompany.org,1
ReyesAdriana@FordMotorCompany.org,1
LewisOscar@ChinaRailwayConstructionCorporation.org,1
TurnerSebastian@Amazon.org,1
BakerJeremiah@FordMotorCompany.org,1
RuizErin@BerkshireHathaway.org,1
RichardsonBianca@Costco.org,0
HallColin@StateGridCorporationofChina.org,0
MooreWilliam@ChinaStateConstructionEngineering.org,1
PhillipsMatthew@MarathonPetroleum.org,1
BrooksIsabella@Mercedes-BenzGroup.org,1
SandersDaniel@BerkshireHathaway.org,1
KingJack@ChinaConstructionBank.org,1
MendozaJasmin@Cargill.org,1
BrooksSeth@Toyota.org,1
FosterAlexandra@Gazprom.org,1
PriceKylee@ChinaRailwayConstructionCorporation.org,1
PetersonMaxwell@Cigna.org,1
WatsonSydney@ChinaPetrochemicalCorporation.org,1
OrtizDestiny@MitsubishiGroup.org,1
CollinsErik@CardinalHealth.org,1
GutierrezBenjamin@MitsubishiGroup.org,1
RossMadeline@Gazprom.org,1
WrightShelby@Shell.org,1
EdwardsAngelica@ChinaRailwayEngineeringCorporation.org,1
BrooksFaith@AgriculturalBankofChina.org,1
JimenezEdgar@ExxonMobil.org,0
HowardAngelica@ExxonMobil.org,1
RossColton@SaudiAramco.org,1
PetersonBryson@Microsoft.org,1
FosterTristan@Toyota.org,0
SandersElizabeth@Chevron.org,1
SmithRyan@Alphabet.org,1
NguyenJustin@ChinaNationalPetroleumCorporation.org,1
RamirezKelly@MarathonPetroleum.org,0
SmithLilly@AgriculturalBankofChina.org,1
TaylorAndrew@VolkswagenGroup.org,1
SmithJulia@FordMotorCompany.org,1
PatelDevin@Uniper.org,1
RogersAlexa@PingAnInsurance.org,0
MorrisShane@Uniper.org,1
ThompsonJoseph@CardinalHealth.org,1
BennetMaxwell@ChinaRailwayConstructionCorporation.org,0
CastilloKendall@ChinaNationalOffshoreOilCorporation.org,1
RiveraJacob@ChinaNationalPetroleumCorporation.org,1
BaileyElias@Shell.org,1
LewisParker@BP.org,1
RichardsonAustin@PingAnInsurance.org,1
GarciaMaya@Toyota.org,1
BrownTristan@MarathonPetroleum.org,1
BakerJose@SaudiAramco.org,1
PerezOlivia@Uniper.org,1
JacksonColton@ChinaStateConstructionEngineering.org,1
HarrisKennedy@VolkswagenGroup.org,1
WatsonCarter@Walmart.org,1
BakerSophie@VolkswagenGroup.org,1
PerezPeyton@VolkswagenGroup.org,1
GonzalesGavin@PingAnInsurance.org,1
HowardFrancisco@Sinochem.org,1
DiazConnor@IndustrialandCommercialBankofChina.org,0
ReyesCheyenne@ChinaRailwayConstructionCorporation.org,1
AllenCatherine@CardinalHealth.org,1
MartinezAngelica@CVSHealth.org,0
CoxHunter@FordMotorCompany.org,0
RamosKelsey@Shell.org,1
WrightLiam@ChinaNationalOffshoreOilCorporation.org,1
HillJosiah@Glencore.org,1
HarrisLevi@Gazprom.org,0
WatsonCaden@Shell.org,1
LopezMariah@ChinaConstructionBank.org,1
CollinsAriana@Toyota.org,0
StewartBrendan@Phillips66.org,1
FosterCheyenne@BP.org,1
NguyenXavier@Glencore.org,1
HernandezReagan@IndustrialandCommercialBankofChina.org,1
ClarkClaire@Shell.org,1
MartinezFrancisco@ChinaStateConstructionEngineering.org,0
LongWesley@Cargill.org,1
YoungGracie@Apple.org,1
ThomasJulia@BP.org,1
WhiteNoah@TotalEnergies.org,1
WilliamsAmelia@Toyota.org,1
GarciaZoey@McKesson.org,1
JimenezErin@Costco.org,1
BennetConnor@Toyota.org,1
SanchezKatelyn@ChinaRailwayConstructionCorporation.org,1
StewartJonathan@ChinaStateConstructionEngineering.org,1
ParkerJoseph@ChinaRailwayConstructionCorporation.org,1
MartinAlexa@AmerisourceBergen.org,1
RobinsonMelanie@TotalEnergies.org,1
RossJared@SamsungElectronics.org,1
ParkerArianna@ChinaStateConstructionEngineering.org,1
FosterAmelia@Baowu.org,1
SanchezLuke@ChinaNationalOffshoreOilCorporation.org,1
AllenRuby@MarathonPetroleum.org,1
HowardCassidy@FordMotorCompany.org,1
PatelHailey@FordMotorCompany.org,1
WatsonAdrian@StateGridCorporationofChina.org,1
OrtizRebecca@ChinaStateConstructionEngineering.org,1
ScottShawn@Uniper.org,1
MurphyNathan@Cargill.org,1
MurphyIsabella@Foxconn.org,1
NelsonKyle@MarathonPetroleum.org,1
MitchellIsabel@Vitol.org,1
WalkerAmanda@BerkshireHathaway.org,1
ReedBrianna@AgriculturalBankofChina.org,1
JacksonFaith@BP.org,1
AndersonKennedy@ChinaConstructionBank.org,1
RodriguezAngelina@PingAnInsurance.org,1
GarciaJayden@AgriculturalBankofChina.org,1
TorresCooper@ChinaConstructionBank.org,1
WrightJesus@AmerisourceBergen.org,1
MendozaMya@Trafigura.org,0
ThompsonManuel@Apple.org,1
ThomasColby@CardinalHealth.org,1
NelsonThomas@Chevron.org,1
SmithMario@VolkswagenGroup.org,1
RiveraAlexis@Glencore.org,1
MurphyMax@Chevron.org,1
WrightMikayla@Vitol.org,1
BrooksMelanie@Vitol.org,1
CooperJeremy@BerkshireHathaway.org,0
MartinezSebastian@UnitedHealthGroup.org,1
MorganKaylee@Shell.org,1
WalkerJonah@Cigna.org,1
HallCaden@Glencore.org,1
WhiteJoel@Costco.org,1
LopezEvan@Trafigura.org,1
TorresKylie@Gazprom.org,1
LopezAndres@Walmart.org,0
ReyesEric@ChinaNationalPetroleumCorporation.org,1
WardCatherine@AgriculturalBankofChina.org,1
ParkerBlake@AgriculturalBankofChina.org,1
SandersCameron@ChinaRailwayConstructionCorporation.org,1
DiazNolan@Gazprom.org,1
SmithAva@StateGridCorporationofChina.org,1
HillNatalie@PingAnInsurance.org,1
CampbellJasmin@MitsubishiGroup.org,1
NguyenMax@Vitol.org,1
ScottJack@ChinaRailwayEngineeringCorporation.org,1
YoungTrenton@BP.org,1
CooperFernando@SchwarzGruppe.org,0
BaileySabrina@Cargill.org,1
SanchezAngela@StateGridCorporationofChina.org,1
WilsonEmma@ChinaNationalPetroleumCorporation.org,1
OrtizJeffrey@Amazon.org,1
LopezTaylor@FordMotorCompany.org,1
ClarkBailey@Chevron.org,1
CooperAidan@ChinaNationalOffshoreOilCorporation.org,1
PriceBriana@Chevron.org,1
TorresRichard@TotalEnergies.org,1
HernandezColin@BP.org,1
NguyenGage@ChinaConstructionBank.org,1
NelsonMark@ChinaConstructionBank.org,1
RamosMario@Walmart.org,1
EdwardsLevi@Chevron.org,1
CruzJayden@CVSHealth.org,1
WoodMichelle@ChinaConstructionBank.org,1
GutierrezAshlyn@SaudiAramco.org,1
KellyIsaiah@ChinaStateConstructionEngineering.org,1
ClarkChristian@VolkswagenGroup.org,1
GomezSophie@Costco.org,1
HowardKimberly@ChinaNationalOffshoreOilCorporation.org,1
RuizKatie@ChinaNationalPetroleumCorporation.org,1
CooperParker@ChinaRailwayConstructionCorporation.org,1
EdwardsNicholas@Costco.org,1
WilsonKatherine@Uniper.org,1
BrooksErica@ChinaStateConstructionEngineering.org,1
HallLindsey@SchwarzGruppe.org,1
MorrisJoel@Trafigura.org,1
LopezAriana@FordMotorCompany.org,1
ReyesBrayden@Trafigura.org,1
GonzalesMiguel@SamsungElectronics.org,0
AlvarezLayla@Walmart.org,1
WardJohnathan@Baowu.org,1
GonzalesValerie@AgriculturalBankofChina.org,1
YoungAlexandra@CVSHealth.org,1
MurphyAlan@Vitol.org,1
ClarkSamuel@Cargill.org,1
GrayStephen@VolkswagenGroup.org,1
AndersonChelsea@Shell.org,1
DiazJessica@Costco.org,0
MillerBianca@Phillips66.org,1
JacksonManuel@PingAnInsurance.org,1
ChavezNicolas@Walmart.org,1
KimDevin@Gazprom.org,1
CastilloAvery@Cigna.org,1
PetersonSarah@Alphabet.org,1
RobertsTrinity@ChinaRailwayEngineeringCorporation.org,1
JacksonEric@Uniper.org,1
ReyesKennedy@ChinaNationalOffshoreOilCorporation.org,1
GomezStephen@McKesson.org,1
ParkerKennedy@ChinaRailwayEngineeringCorporation.org,0
TaylorShelby@Cigna.org,1
CarterAlondra@Alphabet.org,0
TurnerAlicia@McKesson.org,1
NguyenTrenton@Walmart.org,1
ReyesEmma@CardinalHealth.org,1
WoodAbby@Mercedes-BenzGroup.org,1
BrooksEvelyn@Alphabet.org,1
NelsonBreanna@MitsubishiGroup.org,1
RogersKenneth@Cigna.org,0
FosterGavin@Microsoft.org,1
RichardsonAmy@Cargill.org,1
AndersonCaleb@VolkswagenGroup.org,0
BaileyNicole@CardinalHealth.org,1
RichardsonAntonio@ChinaStateConstructionEngineering.org,1
MitchellJasmin@ChinaRailwayConstructionCorporation.org,0
RossJoshua@IndustrialandCommercialBankofChina.org,1
JimenezCody@IndustrialandCommercialBankofChina.org,1
HillWesley@SaudiAramco.org,1
CastilloCody@ChinaPetrochemicalCorporation.org,0
ReedMicah@BP.org,1
LewisFernando@ChinaNationalOffshoreOilCorporation.org,1
MartinMolly@Phillips66.org,1
MillerGiovanni@Trafigura.org,0
PerezMakayla@Chevron.org,1
ReedGage@ValeroEnergy.org,1
LongOwen@Glencore.org,1
CarterTrinity@AmerisourceBergen.org,1
LongAbigail@Toyota.org,1
LeeJoel@Gazprom.org,1
RamirezLily@Toyota.org,1
BrooksJonathan@AgriculturalBankofChina.org,1
BrownCaroline@TotalEnergies.org,0
CastilloJesse@ValeroEnergy.org,1
ClarkIsaac@Cargill.org,1
LeeAddison@Walmart.org,1
EvansJazmin@BerkshireHathaway.org,1
YoungCaitlin@StateGridCorporationofChina.org,1
CampbellMia@Trafigura.org,1
RodriguezWyatt@AgriculturalBankofChina.org,1
CooperErik@MarathonPetroleum.org,1
HowardMolly@BP.org,1
CruzNevaeh@ChinaConstructionBank.org,1
ReedJackson@Shell.org,1
AlvarezJade@ExxonMobil.org,1
SandersKevin@BP.org,1
PatelElizabeth@ChinaRailwayConstructionCorporation.org,1
GonzalesGabriel@Chevron.org,1
WhiteEllie@IndustrialandCommercialBankofChina.org,1
GomezCrystal@PingAnInsurance.org,1
ScottNathan@Sinochem.org,1
RobertsAlexa@VolkswagenGroup.org,1
CampbellJavier@ChinaPetrochemicalCorporation.org,1
HughesCrystal@CVSHealth.org,1
RamirezColton@BerkshireHathaway.org,1
WilsonLogan@FordMotorCompany.org,1
WilsonAlexander@Costco.org,1
AllenSteven@FordMotorCompany.org,1
NelsonElizabeth@AmerisourceBergen.org,1
RuizColby@Toyota.org,1
CoxJocelyn@Walmart.org,1
HernandezElizabeth@AmerisourceBergen.org,1
GomezMackenzie@BP.org,1
WilliamsPaige@Mercedes-BenzGroup.org,1
MillerEllie@Gazprom.org,1
CruzBriana@Sinochem.org,1
MorrisJesse@Gazprom.org,1
ThomasMaya@McKesson.org,0
GutierrezElla@Mercedes-BenzGroup.org,1
CookWesley@ChinaNationalPetroleumCorporation.org,1
PerezEdwin@TotalEnergies.org,1
DavisPayton@PingAnInsurance.org,1
NelsonKaleb@SaudiAramco.org,1
FloresAyden@Mercedes-BenzGroup.org,1
MillerHunter@Foxconn.org,1
WrightRobert@IndustrialandCommercialBankofChina.org,1
AndersonLindsey@Alphabet.org,1
EdwardsNathaniel@BerkshireHathaway.org,1
RamirezConner@Sinochem.org,1
ChavezMakayla@ChinaPetrochemicalCorporation.org,1
DavisNolan@Amazon.org,1
WatsonIsabella@UnitedHealthGroup.org,1
AdamsDanielle@UnitedHealthGroup.org,0
MartinBrooke@VolkswagenGroup.org,1
RamosAlexia@Glencore.org,1
SanchezAlicia@Shell.org,0
CookKylie@Apple.org,0
WoodJack@CardinalHealth.org,1
FosterBlake@AmerisourceBergen.org,0
RobertsJade@Foxconn.org,1
WatsonAshley@CardinalHealth.org,0
DavisDiego@MitsubishiGroup.org,1
KellyTrenton@Stellantis.org,1
GomezSierra@ExxonMobil.org,1
HillAnthony@Amazon.org,1
CruzBailey@StateGridCorporationofChina.org,1
FosterCheyenne@Costco.org,1
GutierrezIan@AgriculturalBankofChina.org,1
HallAdriana@Cigna.org,1
RichardsonJeffrey@AmerisourceBergen.org,1
WrightDiana@SamsungElectronics.org,1
MitchellMarco@McKesson.org,1
CastilloGabriella@Mercedes-BenzGroup.org,1
RiveraTrenton@Vitol.org,0
PhillipsBryan@MarathonPetroleum.org,1
RiveraHaley@Walmart.org,1
MyersAustin@Foxconn.org,1
OrtizElizabeth@CardinalHealth.org,1
CastilloBrooke@Chevron.org,1
ParkerBrandon@UnitedHealthGroup.org,0
GarciaEduardo@Cargill.org,1
ReedSophie@SaudiAramco.org,1
MyersAna@Apple.org,1
MyersSofia@Walmart.org,1
SanchezConnor@Stellantis.org,1
DavisDalton@AmerisourceBergen.org,1
BrooksBrittany@SaudiAramco.org,1
CarterPreston@Apple.org,1
EvansJada@Chevron.org,1
BennetAndrea@Mercedes-BenzGroup.org,1
MyersJasmine@McKesson.org,1
LewisLucy@Trafigura.org,1
MillerMelissa@CardinalHealth.org,1
JonesAndrea@StateGridCorporationofChina.org,1
PetersonLauren@Chevron.org,1
CastilloAlex@ChinaConstructionBank.org,1
RossKevin@AmerisourceBergen.org,1
WoodKathryn@UnitedHealthGroup.org,1
HallMartin@SaudiAramco.org,0
MorganTrenton@TotalEnergies.org,1
MendozaAlexa@ChinaRailwayConstructionCorporation.org,1
DavisDakota@Trafigura.org,1
CastilloJulian@FordMotorCompany.org,1
BrownEduardo@SaudiAramco.org,1
ReyesZoey@Gazprom.org,1
RamirezIan@SamsungElectronics.org,1
CastilloPaige@Foxconn.org,1
GreenHenry@Stellantis.org,1
BakerJohn@McKesson.org,1
SmithKiara@Vitol.org,1
ThomasAntonio@Foxconn.org,1
OrtizIsabel@Walmart.org,1
ClarkSophie@Shell.org,1
JacksonJeffrey@SchwarzGruppe.org,0
StewartEvan@Amazon.org,0
JamesHaley@BerkshireHathaway.org,1
StewartParker@ValeroEnergy.org,1
AllenAmber@MarathonPetroleum.org,1
StewartJonathan@Shell.org,1
RuizEva@ChinaNationalOffshoreOilCorporation.org,1
AndersonAaliyah@ChinaConstructionBank.org,1
DavisMakayla@BP.org,1
ReyesEmma@ChinaRailwayEngineeringCorporation.org,1
SmithGracie@Gazprom.org,1
PerezMakayla@Sinochem.org,1
BrownAyden@TotalEnergies.org,1
LopezAngelina@ChinaStateConstructionEngineering.org,1
ThompsonJesse@Vitol.org,1
RichardsonCristian@Chevron.org,1
HillPatrick@Mercedes-BenzGroup.org,1
WoodAbby@VolkswagenGroup.org,0
TurnerEdgar@Gazprom.org,1
HernandezMckenzie@Foxconn.org,1
MartinKimberly@Foxconn.org,0
TaylorBrandon@Mercedes-BenzGroup.org,1
ReedDavid@Toyota.org,1
RobinsonCheyenne@AmerisourceBergen.org,1
TorresElias@Walmart.org,1
HughesIsabella@Walmart.org,1
AllenNolan@PingAnInsurance.org,1
SandersMadeline@BP.org,0
WoodKyle@Costco.org,0
ClarkJose@Cargill.org,1
CoxSophia@SamsungElectronics.org,1
LongKathryn@SaudiAramco.org,1
ReyesJeremy@Sinochem.org,0
RogersKatelyn@Uniper.org,1
EdwardsMatthew@ChinaPetrochemicalCorporation.org,1
GreenLaura@Mercedes-BenzGroup.org,1
ReedElizabeth@IndustrialandCommercialBankofChina.org,1
AllenAlexia@AmerisourceBergen.org,1
RamirezWyatt@Baowu.org,1
GomezPeyton@CVSHealth.org,1
GreenBriana@UnitedHealthGroup.org,1
RobertsPayton@Phillips66.org,1
CookMason@Walmart.org,1
AdamsNoah@ChinaRailwayConstructionCorporation.org,1
ReedAdrianna@Baowu.org,1
ParkerMorgan@MitsubishiGroup.org,1
GreenWyatt@ChinaStateConstructionEngineering.org,1
MooreBrian@Walmart.org,1
YoungSerenity@ExxonMobil.org,1
GraySpencer@ExxonMobil.org,1
JohnsonNicolas@MitsubishiGroup.org,1
HallJavier@Costco.org,0
GomezTrevor@SaudiAramco.org,1
AllenBrendan@IndustrialandCommercialBankofChina.org,1
RichardsonMiranda@CardinalHealth.org,0
BakerErin@ChinaPetrochemicalCorporation.org,1
GrayEdgar@AgriculturalBankofChina.org,1
PhillipsCassandra@TotalEnergies.org,1
MillerAidan@Gazprom.org,1
MartinezTanner@PingAnInsurance.org,1
RodriguezRuby@SaudiAramco.org,1
RossLuis@Chevron.org,0
CoxBrady@Amazon.org,1
HarrisCollin@Cigna.org,1
SanchezJuliana@ChinaNationalOffshoreOilCorporation.org,1
RiveraKathryn@BP.org,1
PetersonMakenzie@PingAnInsurance.org,1
DiazCaitlyn@ChinaPetrochemicalCorporation.org,1
RiveraIsabel@CVSHealth.org,1
CruzMiguel@Cargill.org,1
BrownChristina@ChinaStateConstructionEngineering.org,1
MorganDaisy@Stellantis.org,1
MartinezJaden@Stellantis.org,1
WrightBrooke@MitsubishiGroup.org,1
LewisEvan@Microsoft.org,1
KellyEdgar@Shell.org,1
GomezJason@Chevron.org,1
HillZachary@ChinaRailwayConstructionCorporation.org,1
WilliamsAlyssa@SaudiAramco.org,0
HillJustin@Microsoft.org,1
RamirezMadelyn@Sinochem.org,1
BrooksMadelyn@UnitedHealthGroup.org,1
GutierrezCaitlin@Phillips66.org,1
WalkerMikayla@ChinaNationalOffshoreOilCorporation.org,1
ParkerClaire@Phillips66.org,1
StewartBrady@Gazprom.org,1
HarrisSarah@AmerisourceBergen.org,1
BaileyPaul@Cigna.org,1
LewisArianna@Walmart.org,0
ReedCharlotte@McKesson.org,1
KingPatrick@ValeroEnergy.org,1
TorresMary@ChinaNationalPetroleumCorporation.org,1
LongMichelle@StateGridCorporationofChina.org,1
HallBriana@UnitedHealthGroup.org,1
MitchellCarlos@Alphabet.org,1
NguyenAnthony@Costco.org,1
WilsonMicah@SaudiAramco.org,1
EvansTyler@ChinaNationalOffshoreOilCorporation.org,1
EdwardsSadie@Uniper.org,1
ClarkEdwin@ChinaStateConstructionEngineering.org,1
KingGavin@PingAnInsurance.org,1
ThompsonTaylor@McKesson.org,1
CruzJustin@ChinaRailwayEngineeringCorporation.org,1
AdamsDalton@Vitol.org,1
RichardsonOliver@Apple.org,1
RuizBradley@ChinaRailwayEngineeringCorporation.org,1
WatsonAaliyah@Alphabet.org,1
JohnsonOliver@Amazon.org,1
FosterAshlyn@Stellantis.org,1
LewisAnna@Vitol.org,1
WilsonRicardo@Walmart.org,1
ChavezVictoria@VolkswagenGroup.org,1
OrtizAngel@Shell.org,1
JohnsonTrinity@Amazon.org,1
MillerAddison@ChinaRailwayEngineeringCorporation.org,1
ChavezBreanna@Gazprom.org,1
KimZachary@AgriculturalBankofChina.org,1
GreenGabriela@Baowu.org,1
RogersGregory@Amazon.org,1
RamosBryce@ValeroEnergy.org,1
GarciaAlexis@ChinaNationalOffshoreOilCorporation.org,1
JamesBriana@TotalEnergies.org,1
ClarkTrevor@TotalEnergies.org,1
EvansJuan@Trafigura.org,1
FosterKyle@PingAnInsurance.org,1
WoodAaron@Sinochem.org,1
TorresMya@AmerisourceBergen.org,1
MyersElla@McKesson.org,1
WoodCristian@Walmart.org,1
ThomasTiffany@StateGridCorporationofChina.org,1
HillColby@Cargill.org,0
MorganMelissa@Chevron.org,1
AlvarezStephanie@Foxconn.org,1
RobertsAndrew@Chevron.org,1
MartinJulian@ChinaNationalPetroleumCorporation.org,1
MitchellNaomi@Vitol.org,1
CookAmber@Apple.org,1
AdamsLogan@UnitedHealthGroup.org,1
GarciaHaley@Trafigura.org,1
RodriguezKaitlyn@Costco.org,1
BrownGabrielle@McKesson.org,1
KingChristian@Uniper.org,1
GonzalesKaden@Vitol.org,0
CooperFaith@PingAnInsurance.org,1
RichardsonJenna@CVSHealth.org,1
BaileyKenneth@FordMotorCompany.org,1
PatelAlexa@VolkswagenGroup.org,1
JonesAdrianna@BP.org,0
HughesMaya@MitsubishiGroup.org,1
WoodJulia@McKesson.org,1
AllenColin@Chevron.org,0
HallBailey@Baowu.org,1
AdamsRicardo@Sinochem.org,0
GreenBradley@CardinalHealth.org,1
GonzalesDaisy@ValeroEnergy.org,1
CookDaniel@Microsoft.org,1
MillerAriana@CardinalHealth.org,1
ChavezJeffrey@Chevron.org,1
WhiteHenry@Glencore.org,1
RodriguezMalachi@TotalEnergies.org,1
ClarkJake@Apple.org,0
MorrisGabriela@Baowu.org,0
AndersonCatherine@FordMotorCompany.org,1
LewisJayla@Microsoft.org,1
LopezSpencer@Phillips66.org,1
GomezLeah@ChinaConstructionBank.org,1
WilsonMicah@Trafigura.org,1
JohnsonMaxwell@ChinaStateConstructionEngineering.org,1
CastilloAmy@ChinaRailwayConstructionCorporation.org,1
CarterTiffany@AmerisourceBergen.org,1
RossLucas@BerkshireHathaway.org,1
GrayLiam@ChinaNationalOffshoreOilCorporation.org,1
TorresAlicia@Trafigura.org,1
DavisJeremy@ValeroEnergy.org,1
LongMadison@MarathonPetroleum.org,1
MorganSabrina@UnitedHealthGroup.org,1
TurnerKennedy@StateGridCorporationofChina.org,1
WrightDelaney@ValeroEnergy.org,1
MartinezBrianna@Shell.org,1
JonesSergio@Gazprom.org,1
BrownMadison@MarathonPetroleum.org,1
ThompsonSamuel@ChinaPetrochemicalCorporation.org,1
HernandezCollin@Amazon.org,1
WilliamsValerie@ExxonMobil.org,1
LongBrian@Vitol.org,1
ChavezMarissa@Phillips66.org,1
MendozaTrevor@Baowu.org,0
ParkerMaxwell@ChinaRailwayConstructionCorporation.org,1
NelsonValeria@Microsoft.org,1
AndersonJulian@Cigna.org,1
JamesLuis@ChinaStateConstructionEngineering.org,1
RichardsonErica@Costco.org,1
CruzAlyssa@Baowu.org,1
WalkerPaul@FordMotorCompany.org,1
CampbellKelly@CVSHealth.org,1
AdamsRylee@VolkswagenGroup.org,1
MitchellNevaeh@Foxconn.org,1
ChavezElla@ChinaRailwayConstructionCorporation.org,1
NelsonRaymond@ChinaRailwayEngineeringCorporation.org,1
HernandezJesus@Glencore.org,1
NguyenDevin@Foxconn.org,1
RichardsonJonathan@TotalEnergies.org,1
GrayAubrey@ChinaPetrochemicalCorporation.org,1
AdamsSteven@Gazprom.org,1
SanchezEva@TotalEnergies.org,1
HillMaria@Cigna.org,1
GarciaLeah@Uniper.org,1
OrtizKaylee@Stellantis.org,1
BakerLogan@AmerisourceBergen.org,1
GomezMiranda@TotalEnergies.org,1
MoralesAriana@SchwarzGruppe.org,0
ThomasCooper@ChinaNationalPetroleumCorporation.org,1
BrownTiffany@Vitol.org,1
HarrisJuliana@ChinaRailwayConstructionCorporation.org,1
BrownMariah@ChinaRailwayEngineeringCorporation.org,0
